,caption,i-e,s-n,t-f,j-p
14670,Been an excellent day for getting shit done! To top it off I also go and run a per km personal best! #running #aclrecovery #recoverycomplete #harrogate #runningmyarseoff,0.0,1.0,1.0,0.0
14671,Happy birthday Lucy!,0.0,1.0,1.0,0.0
14672,Such a beautiful place #alps #morzine #snowboarding #hike,0.0,1.0,1.0,0.0
14673,Dont Di midi #snowboarding #ski #switzerland #relaxing #blueskys,0.0,1.0,1.0,0.0
14674,No place is prefer to be right now. Stunning scenery with great friends #switzerland #snowboarding #snow #ski #winter,0.0,1.0,1.0,0.0
14675,I was only just allowed to ride the chair lift 😂🤣,0.0,1.0,1.0,0.0
14676,Excellent day at frontend north east #fene2018,0.0,1.0,1.0,0.0
14677,Spot of lunch at #fene2018,0.0,1.0,1.0,0.0
14678,Mr and Mrs Duck out for a Sunday stroll. Personally I think they're quackers 🤣 #boltonabbey #walking,0.0,1.0,1.0,0.0
14679,This is the life!!! #snowboarding #endofseason #party #blueskys #damnitshot 🏂☀️🕶️,0.0,1.0,1.0,0.0
14680,Look it's the tippy top of Mont Blanc #chamonix #aguilledumidi,0.0,1.0,1.0,0.0
14681,Just look at the view! #breathtaking #montblanc #alps #blueskys #mountains,0.0,1.0,1.0,0.0
14682,"Goodbye winter season, you've been amazing!! @kirsty.marson @247snowman @kbonnerny @ajamesgraham @frigmeister #morzine #avoriaz #untilnexttime",0.0,1.0,1.0,0.0
14683,No touching the artwork!,0.0,1.0,1.0,0.0
14684,Camping before some pampering at the @brimstonehotel spa #longWeekend #bankHoliday,0.0,1.0,1.0,0.0
14685,What a beautiful day #hiking it was yesterday! #langdale,0.0,1.0,1.0,0.0
14686,Found a little hideaway... #naptime,0.0,1.0,1.0,0.0
14687,Not ran for a few weeks. Was great to get pushed by @hallrm #endure24training,0.0,1.0,1.0,0.0
14688,"Lovely little walk in my hungover, legs hurting from playing football kind of state.",0.0,1.0,1.0,0.0
14689,Successful (kinda) night camping in the Berlingo/Boot jump combination. Now to relax around #windermere,0.0,1.0,1.0,0.0
14690,Tippy top of Dodd wood and also a few ospreys to watch on the route up #hiking #birdwatching #keswick #lakedistrict,0.0,1.0,1.0,0.0
14691,"Meetings suck, how to make it better? Be out in the sun 😁 ☀️",0.0,1.0,1.0,0.0
14692,New walls in the break-out area at work,0.0,1.0,1.0,0.0
14693,Romantic evening with @hallrm before the #endure24,0.0,1.0,1.0,0.0
14694,#endure24 #toomuchrunning,0.0,1.0,1.0,0.0
14695,So it begins... #endure24 #toohot #aimingfor4laps #20miles,0.0,1.0,1.0,0.0
14696,"Second 5 mile lap done, managed to get the sunset spot somehow, amazing!! #beautifulsunset #running #endure24 #hardwork",0.0,1.0,1.0,0.0
14697,"That's it 4 laps done, 20 miles, in about 18 hours, team looks set to complete a total of 155 miles. Easily the hardest thing I've ever done and yet so rewarding!! #endure24 #running #legshurtnow",0.0,1.0,1.0,0.0
14698,What was my arch enemy for this weekend!! #legshurtingnow #needanothermassage,0.0,1.0,1.0,0.0
14699,"Has so much fun #riding along the #monsaltrail yesterday, the scenery at times is just incredible.",0.0,1.0,1.0,0.0
14700,Bakewell is such a beautiful little town,0.0,1.0,1.0,0.0
14701,Cheeky little #run at lunch. Great to get out in the fresh air! #harrogate #runnung #gettingfitter,0.0,1.0,1.0,0.0
14702,"Cheeky little run to start the week.
.
.
.
#running #gettingfit #harrogate #summer",0.0,1.0,1.0,0.0
14703,#cheeky meal in #leeds . Not sure about this phones camera I've been leant while my #pixel2xl is in for repair!,0.0,1.0,1.0,0.0
14704,Luke looking fabulous!!,0.0,1.0,1.0,0.0
14705,"Sub 25 minute park run today, another PB!!",0.0,1.0,1.0,0.0
14706,Wriggled under a pillow #lazycat,0.0,1.0,1.0,0.0
14707,"Boots have arrived, step 0.1 on the road to getting a motorbike licence. Next step CBT on Sunday! 😎😆",0.0,1.0,1.0,0.0
14708,"Got my ID band for parkrun tomorrow, hopefully going to hit another PB!! 🏃",0.0,1.0,1.0,0.0
14709,All of the kite surfer's,0.0,1.0,1.0,0.0
14710,Beautiful day in #santacruz #california,0.0,1.0,1.0,0.0
14711,"Pretty iconic view on the California highway 1, shame the weather didn't hold out until we got there but stunning nonetheless.
.
.
.
#california #mcwayfalls #highway1 #summer #bigsur",0.0,1.0,1.0,0.0
14712,So hot today in Santa Barbara!,0.0,1.0,1.0,0.0
14713,"That is one giant ass tree 🌲
.
.
.
#sequoia #tree #nationalpark #california #summer",0.0,1.0,1.0,0.0
14714,"This little guy ran past us on the trail, at one point it was like a standoff, who would move out of the way first. I caved.
.
.
.
#sequoia #doe #congresstrail #sherman #california #nationalpark",0.0,1.0,1.0,0.0
14715,"Absolute epic hike yesterday, 20k with out of this world views. The two lakes we visited 2800m up were one of the most beautiful sights I've ever seen. To top it off I saw a bald eagle fishing in the second lake 😮😁",0.0,1.0,1.0,0.0
14716,"Amazing viewing the Perseids last night at the Minaret Vista. Took a while to figure out the best camera settings but the pics of the milky way were worth it in the end.
.
.
.
#perseids #milkyway #mammothlakes #stargazing",0.0,1.0,1.0,0.0
14717,Noticed some static related lightning strikes while driving from Mono Lake to Tahoe so had to stop to try catch one,0.0,1.0,1.0,0.0
14718,Awesome time parasailing at 500ft above Lake Tahoe yesterday!,0.0,1.0,1.0,0.0
14719,"Epic day SUP on Lake Tahoe. Was insanely choppy on the way back though, bloody people on boats ruining my fun.
.
.
.
#laketahoe #sup #paddleboarding #emeraldbay #14miles",0.0,1.0,1.0,0.0
14720,"So apparently a water proof phone isn't that waterproof. After paddle boarding my phone didn't work, but randomly has started working 100% today. Anyway today is reliving my youth at Leeds festival.",0.0,1.0,1.0,0.0
14721,Beautiful evening in Annecy,0.0,1.0,1.0,0.0
14722,"A flying visit to Annecy. Absolutely beautiful place, wish I had more time there, will definitely have to go again. #annecy #alps #lake #sup",0.0,1.0,1.0,0.0
14723,"The best preparation for a half marathon on Sunday, right?",0.0,1.0,1.0,0.0
14724,"So pleased with my time for the Redcar half marathon, my watch clocked the run at 2 hours 10 minutes, maybe next time ill train for it and aim for sub 2 hours.
.
.
.#redcar #halfmarathon #running #pushyourself",0.0,1.0,1.0,0.0
14725,Happy 9th birthday @financialforce  #zestylemon #cupcake #nom,0.0,1.0,1.0,0.0
14726,"Had a great little break to Copenhagen this weekend. So many bikes, so much tasty food and a really cool Halloween festival in Tivoli.",0.0,1.0,1.0,0.0
14727,"So excited to see my @chargers 5-2 this weekend, especially after such a phenomenal performance last night!! #FightForEachOther #teamworkmakesthedreamwork",0.0,1.0,1.0,0.0
14728,That's the win 19-20. Was such a close end to the game stopping their two point attempt with 30 seconds left. #letsgochargers,0.0,1.0,1.0,0.0
14729,Little Eva 🥰,0.0,1.0,1.0,0.0
14730,"Picked up little Eva pup a picture to go above her bed from @seanmort at the Hepworth winter craft fair.

#hepworth #craftfair #eva #walle #pixar #puppy #workingcocker",0.0,1.0,1.0,0.0
14731,"Little trip away for work, what a beautiful place Granada is. The tapas has just been blowing my mind 😂🍺🍛",0.0,1.0,1.0,0.0
14732,Nice little run around the Alhambra. Bring on the tapas!,0.0,1.0,1.0,0.0
14733,Ever get the feeling you're being watched?,0.0,1.0,1.0,0.0
14734,"I found it like this, I promise. #naughtypuppy",0.0,1.0,1.0,0.0
14735,Is it possible to get a better birthday present than being sent to the Alps for the weekend to snowboard with your mates? #morzine #avoriaz #snowboarding #alps #birthday,0.0,1.0,1.0,0.0
14736,Maybe Abe by Kay Bojesen tops it? #kaybosejen #abe #denmark #copenhagen,0.0,1.0,1.0,0.0
14737,That 2 seconds she stayed still was just enough 😂 #crazypuppy #workingcocker #spaniel #keswick #whinlatter,0.0,1.0,1.0,0.0
14738,What a beautiful city Edinburgh is. Close to this shot is a little brunch place called The Pantry and it's one not to miss! #edinburgh #stockbridge,0.0,1.0,1.0,0.0
14739,"Nine years later, still hurts like hell. So much has happened over these years which I suppose is a great reminder that life continues on. Fuck 😔",0.0,1.0,1.0,0.0
14740,🐶 BEST DAY EVER 🐕 when you want the ball so badly but it's stuck between the catchers. #workingcocker #cockerspaniel #puppy #runswickbay,0.0,1.0,1.0,0.0
14741,Very epic scenery wherever you look here #vancouver #seaplane #digitalorca #orca #bc,0.0,1.0,1.0,0.0
14742,I loved the tacos I had at #tacofino last night.,0.0,1.0,1.0,0.0
14743,Riding round Stanley Park. Aww look at the little trash panda! 🥰 #stanleypark #vancouver #trashpanda #rocket #raccoon,0.0,1.0,1.0,0.0
14744,"This place is just incredible, can I stay please? 🤔 #vancouver #englishbaybeach #westend",0.0,1.0,1.0,0.0
14745,Reassuringly wobbly since 1889! #capilanosuspensionbridge,0.0,1.0,1.0,0.0
14746,"Now that is what you call a bald eagle, amazing bird!! #grousemountain #grousegrind #baldeagle #eagle #vancouver",0.0,1.0,1.0,0.0
14747,"Somehow yesterday I managed to do the Grouse Grind, just over 2km trail that has you climb over 800 meters, think I'm done with stairs for a bit! #grousegrind #grousemountain #vancouver #nomorestairs",0.0,1.0,1.0,0.0
14748,Pretty sure that is Mt Baker in the background in the U S of A.,0.0,1.0,1.0,0.0
14749,Incredible views up the sea to sky gondola.,0.0,1.0,1.0,0.0
14750,Couldn't believe people we still boarding and skiing in Whistler. Should've brought my board with me!,0.0,1.0,1.0,0.0
14751,Last sunset in this awesome place for a while at least. #vancouver #sunset,0.0,1.0,1.0,0.0
14752,"Going to be 40 degrees tomorrow, I think I might melt!",0.0,1.0,1.0,0.0
14753,Second time at the #endure24 hoping to do 5 laps,0.0,1.0,1.0,0.0
14754,So gross. Really feel for the guy that has to read those gas meters though.,0.0,1.0,1.0,0.0
14755,Missed connecting flight back home so ended up having a seven hour layover in the dam.,0.0,1.0,1.0,0.0
14756,What a beautiful little village Yvoire is.,0.0,1.0,1.0,0.0
14757,Tough hike up Mont Ouzon but well worth it for the stunning views of Mont Blanc and Dents du Midi also behind you could see Lac Léman.,0.0,1.0,1.0,0.0
14758,This place is an absolute culture shock. Wasn't sure we'd make it in the taxi to this place #jaipur #india,0.0,1.0,1.0,0.0
14759,What an incredible day visiting this spectacular building with my colleagues from India #tajmahal #india #agra,0.0,1.0,1.0,0.0
14760,Quick edit of my view of the #tajmahal from the north gate. #snapseed,0.0,1.0,1.0,0.0
14761,Haven't yet found an Irish bar but did come across this 😂🤣,0.0,1.0,1.0,0.0
14762,Google photos with the epic black and white stylised photo. #agra #tajmahal,0.0,1.0,1.0,0.0
14763,"Looking over part of Jaipur yesterday, the echos of the horns was unreal 😂",0.0,1.0,1.0,0.0
14764,Sun setting over Jaipur #india #jaipur #amberfort,0.0,1.0,1.0,0.0
14765,Last night in #jaipur we visited #chokhidhani which was full of interesting things to see. Now to get ready for the flight home. #india #goingtomissthefood,0.0,1.0,1.0,0.0
14766,While on our minimoom we figured we should hit our first trig point as a married couple. #scafellpike,0.0,1.0,1.0,0.0
14767,Snowboarding love. #portesdusoleil #snowboarding #skiing #avoriaz #morzine #honeymoon,0.0,1.0,1.0,0.0
14768,Not a bad place for a spot of snowboarding 🏂,0.0,1.0,1.0,0.0
14769,Could look at this view of the #cascades all day long,0.0,1.0,1.0,0.0
14770,Eva looking all majestic at Bear's paw,0.0,1.0,1.0,0.0
14771,Eva loved her trip on the ferry to get to the Orkney Islands for the day!,0.0,1.0,1.0,0.0
14772,Not bad for a phone camera with a little Google magic #astrophotography #johnogroats,0.0,1.0,1.0,0.0
14773,And... Relax. House is now empty ready for handing the keys over next Friday. Next job move 300 miles...,0.0,1.0,1.0,0.0
14774,Home for just over a month.,0.0,1.0,1.0,0.0
14775,The dog thought her breakfast was waiting for her outside. 🐶 🐇,0.0,1.0,1.0,0.0
14776,They've had a tough day 😴🐶🐈,0.0,1.0,1.0,0.0
14777,Beautiful scenery for a little walk on the wife's birthday 😘,0.0,1.0,1.0,0.0
14778,Only picture she sat still for,0.0,1.0,1.0,0.0
14779,"Google Photos suggestions are always great to look at. This one from last year should be captioned. ""Eva: So where's my bowl of soup!?""",0.0,1.0,1.0,0.0
14780,Beautiful day in Richmond today,0.0,1.0,1.0,0.0
14781,Nice steady walk by the river,0.0,1.0,1.0,0.0
14782,wfh with one of those colds... 🤧#noquieroestarmasencama,0.0,1.0,0.0,0.0
14783,El cumple mas cool! Felicidades Eloisa! 1️⃣🎉💕,0.0,1.0,0.0,0.0
14784,cuando tu amiga de la U te visita en tu oficina!... 👯‍♂️,0.0,1.0,0.0,0.0
14785,no girl without a graduation present. @projectglimmer <- how to donate/link on their profile. #weekforgood2017,0.0,1.0,0.0,0.0
14786,✨✨,0.0,1.0,0.0,0.0
14787,"Dolores Park's laughs, friends, sweets, kids. 🖤",0.0,1.0,0.0,0.0
14788,"So proud of you, Juanito. Happy 🎓! Wish you the best in UCLA 🎬. #proudofyou",0.0,1.0,0.0,0.0
14789,cousin's time in NYC. 💕,0.0,1.0,0.0,0.0
14790,brunching steak 🥓 #happybirthday,0.0,1.0,0.0,0.0
14791,🎋 #bamboo #reflections,0.0,1.0,0.0,0.0
14792,"when not ☁️☁️, so pretty! 🌊",0.0,1.0,0.0,0.0
14793,el mejor pa' la ⚽️. te quiero mucho papa! ❤,0.0,1.0,0.0,0.0
14794,catnip 💚,0.0,1.0,0.0,0.0
14795,Seattle traditions. #jumpinthelake #tdocks,0.0,1.0,0.0,0.0
14796,I've been trying to leave Seattle for 2 hours (and counting). Taxiing forever. Something doesn't want me to leave... 😬🛩,0.0,1.0,0.0,0.0
14797,this girl. ❤️👊🏼 #boxing with @webbstagram,0.0,1.0,0.0,0.0
14798,this view in oakland made me think even more in Florida today. 👉🏼And then realized my pants are very south beach looking too. #fuerzaflorida,0.0,1.0,0.0,0.0
14799,my dear friend @evaninsf with such high spirits even 2 days after surgery to fix his ruptured bicep tendon. too much 🥊🥊. must be all that ❤️from @michua (o quizas el duende? 🤔) #elduendeguardian 🍄,0.0,1.0,0.0,0.0
14800,everything about this is on point. 👌🏼 i wonder what feliza would do. 🐶+🚴🏽‍♀️#bikingfromwork,0.0,1.0,0.0,0.0
14801,scandinavian design= ✈️+ 🖼 #norwegianairlines,0.0,1.0,0.0,0.0
14802,happily walking in Vesterbro with a beautiful painting I had just bought in the neighborhood and then left in the floor of the restaurant #vakst #väkst #väksthus #väkstcopenhagen #helpmefinditplease 🙏😩,0.0,1.0,0.0,0.0
14803,"this is a glimpse of the local artist rolling the painting that disappeared at #väkst between 11-12pm yesterday. I just hope that whoever has it, hangs it and takes care of it. 😢 🖼#imsorryilostit",0.0,1.0,0.0,0.0
14804,"the bridge you see at the end, is the Oresund bridge, which connects Copenhagen and Malmo. There is a nextflix police drama called The Bridge that starts in that same exact bridge. If you like dark, detective shows, with normal looking actors, and a badass main female character, then you should watch it. 📺 #byecopenhagen🇩🇰#saganoren #martinrhode",0.0,1.0,0.0,0.0
14805,🇩🇰 + 🇸🇪 beauties.,0.0,1.0,0.0,0.0
14806,yes. ✨#mocad #detroit,0.0,1.0,0.0,0.0
14807,"Couple of days in Detroit and I could feel the energy & hope. How a city gets rebuilt while trying to keep their history. There is renaissance. (but please, don't loose your realness and sassiness).",0.0,1.0,0.0,0.0
14808,feed me. 😾😼 #timeout,0.0,1.0,0.0,0.0
14809,weekend mood. ✨✨,0.0,1.0,0.0,0.0
14810,beautiful geodesic dome in the hills of Santa Cruz. now I understand why this is the most rented place on Airbnb. ❤️🍄✨#airbnb #mushroomdome,0.0,1.0,0.0,0.0
14811,magical experience! happy bday @j_heitzeberg! #wolfencounter #airbnbexperience,0.0,1.0,0.0,0.0
14812,Tadaaaa. tbt for when this lady cooked this delicious dinner for us in Oakland.,0.0,1.0,0.0,0.0
14813,un paso raudo por conti y tuve la suerte de encontrarme con estas bellezas maulinas. ❤️❤️,0.0,1.0,0.0,0.0
14814,life’s little treasures. ✨,0.0,1.0,0.0,0.0
14815,"“Submerged Sunlight” by @williamtcarson. The artist drove this artpiece 2k miles to Oakland. 🖤 
#coal #coalart #williamtcarson",0.0,1.0,0.0,0.0
14816,the wind is here... 🌬,0.0,1.0,0.0,0.0
14817,weekend mood post @airbnb launch.,0.0,1.0,0.0,0.0
14818,Bye bye 👋 hermanooo. 💕,0.0,1.0,0.0,0.0
14819,👋 Seattle ... see you in June!,0.0,1.0,0.0,0.0
14820,remembering those hippie days when you had to wait to develop your film to see the photos. ✌🏼,0.0,1.0,0.0,0.0
14821,"This is the story of a cat with the sweetest eyes named Feliza. She loved to wonder outside on a leash. Had a dog friend. Was learning to paint, studied a lot, loved to travel, thought the Economist was boring, and enjoyed coding. Once got a terrible haircut but moved on. But foremost, she was my nap-buddy and I will miss her forever. ❤️ ➡️",0.0,1.0,0.0,0.0
14822,Beautiful weekend celebrating love and friendship. ❤️ @webbstagram  @seanmesford,0.0,1.0,0.0,0.0
14823,Esto fue hace sólo 3 años... Veniamos de ese cafecito de la plaza que tanto te gustaban sus cortados. Hoy cumplirías 66 años y de seguro habríamos ido al mismo lugar para comernos una milhoja. #missyoueverydaymom ❤️,0.0,1.0,0.0,0.0
14824,Scenes of modern life. Screens obsession. 📱❤️📱,0.0,1.0,0.0,0.0
14825,xmas with friends! ❤️❤️🇨🇱,0.0,1.0,0.0,0.0
14826,terminando el 2018 con mi increible brother and amazing dad!! ❤️,0.0,1.0,0.0,0.0
14827,Bye bye Conti. Nos vemos pronto papa! 😘,0.0,1.0,0.0,0.0
14828,beauty. thanks. 🙏 🎿 👌🏽,0.0,1.0,0.0,0.0
14829,Chilean friends in da house!! ❤️,0.0,1.0,0.0,0.0
14830,Oakland beauty,0.0,1.0,0.0,0.0
14831,look who is coming back with me!! ❤️💜 #brother,0.0,1.0,0.0,0.0
14832,🦈,0.0,1.0,0.0,0.0
14833,DTLA. ❤️ #streetart,0.0,1.0,0.0,0.0
14834,Sunday vibe.,0.0,1.0,0.0,0.0
14835,🇨🇱 ❤️🇦🇷,0.0,1.0,0.0,0.0
14836,☁️ ☁️,0.0,1.0,0.0,0.0
14837,"Mies van der Rohe’s house for Dr Edith Farnsworth. A modernist iconic house full of gossip, lawsuits, and (maybe?) love. #farnsworth #miesvanderrohe",0.0,1.0,0.0,0.0
14838,different angle. different view. different perspective.,0.0,1.0,0.0,0.0
14839,Nos vemos el 2020 Cabarete ❤️ 🌊 🏄🏾‍♀️,0.0,1.0,0.0,0.0
14840,#santiago 🇨🇱,0.0,1.0,0.0,0.0
14841,b a l a n c e.,0.0,1.0,0.0,0.0
14842,oda al viento.  #kitesurfing,0.0,1.0,0.0,0.0
14843,#desafioaceptado @mahandeva  gracias amiga bella. 🖤🤍,0.0,1.0,0.0,0.0
14844,she fought endlessly to break down barriers that systematically kept women behind. a champion for human rights. we owe it to her to keep the fight.💪🏽#riprbg,0.0,1.0,0.0,0.0
14845,flying sunset... #kitesurfing,0.0,1.0,0.0,0.0
14846,<3 #stickers,0.0,0.0,1.0,0.0
14847,cost & enx / like cocaine & candy. #stickers,0.0,0.0,1.0,0.0
