,caption,I-E,S-N,T-F,J-P
2490,all ready for her school trip to delemere forest,1,1,0,1
2491,he loves his sudoku blocks,1,1,0,1
2492,ive been trying my hand at some more advanced photo compositing then i usually need to do heres a before and after,1,1,0,1
2493,halloumi in blankets,1,1,0,1
2494,lunch,1,1,0,1
2495,playing a game of monster bingo before bed,1,1,0,1
2496,its christmas eve breakfast with santa and now waiting for stickman kids are very excited,1,1,0,1
2497,ready for breakfast,1,1,0,1
2498,aaaaand they are out a fun packed and busy day has finally finished them off hope you all have a great day tomorrow merry christmas everyone xx,1,1,0,1
2500,a few photos from today i hope everyone had a great day xx,1,1,0,1
2501,toby in his knight outfit,1,1,0,1
2502,i made beetroot butternut squash wellington it was delicious,1,1,0,1
2503,we all love taco wednesdays,1,1,0,1
2504,our little baby boy is 3 today hes so big he loves his scooter happy birthday toby xxxxxxxxxxx,1,1,0,1
2505,handing out cake at his party,1,1,0,1
2506,cake,1,1,0,1
2507,i think the sugar high just ended,1,1,0,1
2508,he went from yay theres snow too noooooooo its cold,1,1,0,1
2509,taco wednesdays are a win again,1,1,0,1
2510,his lion is cold,1,1,0,1
2511,somehow toby and i have ended up playing with cars in finas room,1,1,0,1
2512,happy birthday fina 5 today,1,1,0,1
2513,the birthday girl,1,1,0,1
2514,shes getting too grown up,1,1,0,1
2515,just to prove that they do like each other sometimes,1,1,0,1
2516,park antics,1,1,0,1
2517,he absolutely insisted on carrying finas bag to school this morning,1,1,0,1
2518,tobys favourite place,1,1,0,1
2519,toby or fina,1,1,0,1
2520,late start means great breakfast smashed avocado on toast with tomato salsa and chilli flakes,1,1,0,1
2521,happy with her ear muffs,1,1,0,1
2522,haloumi avocado burger topped with rocket with sweet potato fries,1,1,0,1
2523,finas world book day choice everyone,1,1,0,1
2524,this morning i woke up to fina crying when i asked what was wrong i got im just a little bit sad because i dont where ill find my babys daddy when i grow up,1,1,0,1
2525,he shot me,1,1,0,1
2526,hes found a recliner,1,1,0,1
2527,and a massive ball,1,1,0,1
2528,loves his new umbrella he insisted on walking fina to the front door,1,1,0,1
2529,at the airport waiting for mummy,1,1,0,1
2530,this isnt slow at all,1,1,0,1
2531,i made a movie poster the full image wont fit on instagram it can be viewed on facebook or twitter though,1,1,0,1
2532,hes just having a little rest hes also built a campfire,1,1,0,1
2533,annie and i are trying a 21 day vegan kickstart we are not going vegan we just want to try some new foods and maybe get a bit healthier in the process this was last nights meal spinach peppers sweet potatoes bean sprouts black beans and quinoa current status always hungry,1,1,0,1
2534,and heres toby making a smoothie,1,1,0,1
2535,toby made a bow arrow,1,1,0,1
2536,making themselves some lunch for tomorrow,1,1,0,1
2537,finas going on a trip to liverpool today with annie she looks hungover while waiting for the train,1,1,0,1
2538,early morning easter egg hunt,1,1,0,1
2539,just having a spot of lunch in the garden dear,1,1,0,1
2540,he loves horses but always thinks theyre going to eat his hat,1,1,0,1
2541,were on a,1,1,0,1
2542,before,1,1,0,1
2543,impromptu photo shoot with toby today,1,1,0,1
2544,current view,1,1,0,1
2545,we found a tree stump full of coins,1,1,0,1
2546,today we drove to windermere had a picnic found some ducks got on a boat sailed around windermere had a walk around some shops went to see peter rabbit at the world of beatrix potter found more shops and bought some books had fish and chips by the lakeish had massive ice creams found a tree and some rocks to climb found a tree stump full of coins saw some amazing views and fi toby fell asleep on the way home great day,1,1,0,1
2547,today we drove to windermere had a picnic found some ducks got on a boat sailed around windermere had a walk around some shops went to see peter rabbit at the world of beatrix potter found more shops and bought some books had fish and chips by the lakeish had massive ice creams found a tree and some rocks to climb found a tree stump full of coins saw some amazing views and fi toby fell asleep on the way home great day,1,1,0,1
2548,today we drove to windermere had a picnic found some ducks got on a boat sailed around windermere had a walk around some shops went to see peter rabbit at the world of beatrix potter found more shops and bought some books had fish and chips by the lakeish had massive ice creams found a tree and some rocks to climb found a tree stump full of coins saw some amazing views and fi toby fell asleep on the way home great day,1,1,0,1
2549,i forgot about this one from windermere yesterday it was nightmare but we made it out ok,1,1,0,1
2550,invasion not fully my idea i saw the idea in a tutorial and decided to see if i could do it without following along turned out pretty well,1,1,0,1
2551,i think im about to have a sword fight,1,1,0,1
2552,yeah im definitely getting stabbed,1,1,0,1
2553,today lizard is tobys best friend hes travelled everywhere on his shoulder,1,1,0,1
2554,my boy,1,1,0,1
2555,fis turn,1,1,0,1
2556,cute overload,1,1,0,1
2557,first swimming and then chippy lunch for toby today,1,1,0,1
2558,toby made some new friends today,1,1,0,1
2559,toby spent the day duck spotting and treasure hunting oh and he found a lot of bees,1,1,0,1
2560,another from yesterday,1,1,0,1
2561,ready to head out for the day,1,1,0,1
2562,summer fun,1,1,0,1
2563,having a bit of a derp moment,1,1,0,1
2564,eek shes getting huge,1,1,0,1
2565,i dont think hes ever been more excited,1,1,0,1
2566,a few pics from tobys first day,1,1,0,1
2567,1 week in nursery school and hes already going to therapy,1,1,0,1
2568,people watching together,1,1,0,1
2569,i think he likes mummy time,1,1,0,1
2570,quick park trip,1,1,0,1
2571,if hes eating hes happy,1,1,0,1
2572,we went for a walk to get fina some exercise after being stuck inside all week she decided to make herself a crutch,1,1,0,1
2573,some more from today,1,1,0,1
2574,this is josh tobys teddy he thinks its hilarious that he has his seatbelt on in the car,1,1,0,1
2575,hes such a grown up at times,1,1,0,1
2576,those who know will know how happy this girls is now,1,1,0,1
2577,also heres the non duo tone version of one of the previous ones,1,1,0,1
2578,time to open christmas eve boxes,1,1,0,1
2579,happy christmas everyone,1,1,0,1
2580,optimus prime keeps standing on tobys head,1,1,0,1
2581,this tobys reaction to sprouts,1,1,0,1
2582,we are now the peppa pig family,1,1,0,1
2583,4 hes 4 thats crazy,1,1,0,1
2584,meeting cousin finley for the first time,1,1,0,1
2585,birthday party,1,1,0,1
2586,day one of homeschooling toby made a rainbow,1,1,0,1
2587,fina was really sick of it by 10am she brightened up throughout the day,1,1,0,1
2588,me moustache we have a new youtube channel the link will be in the comments,1,1,0,1
2589,our second video is now on youtube just search heyitsdiggy,1,1,0,1
2590,r215home,1,1,0,1
2591,coffee r215home,1,1,0,1
2592,r215home,1,1,0,1
2593,i have no words,1,1,0,1
2594,picking flowers while on her allotted bike ride,1,1,0,1
2595,ive introduced fi to mario kart she loves it i think im finally finding the excuse i need to buy a switch,1,1,0,1
2596,my attempt for r215home,1,1,0,1
2597,the next spiderman,1,1,0,1
2598,my isolation project for r215home 24 isolation,1,1,0,1
2599,more jumping off things apparently tonight he is pterodactyl,1,1,0,1
2600,finas modern life mcrisoproject,1,1,0,1
2601,chilled,1,1,0,1
2602,isolation project self portrait for our second isolation project we were tasked with taking a self portrait in the portrait we should include something that has been with us in isolation or that represents our isolation i chose emotion our emotions are always with us and ive taken the time during isolation to try and really understand my emotional state and acknowledge it what you see is a story starting with silliness flowing to boredom depression and anger then follows acceptance and a will to take charge of an emotional state which then evolves to seeking support from those around you leading to light and happiness ive included the before images and the final edited images to make the edits i used affinity photo for ipad in the images i used a darker colour palate for the negative emotions which get gradually darker and grainier as they progress as the emotional state moves into a more positive mental state the images get lighter brighter and the light becomes more intense all photos where taken using an iphone 11 pro max using the wide lens the iphone was on a tripod using a remote shutter and the light is provided by a large window for ambient light and an additional adjustable key light for the record i think its important to not think of less desired emotions as negative while they can feel that way at the time its important to see that without them we would never feel happiness we all have dark times its good to acknowledge and accept them and to deal with them mcrisoproject,1,1,0,1
2603,we sent him out to water the plants,1,1,0,1
2604,she just cant help herself when music starts playing,1,1,0,1
2605,here we come,1,1,0,1
2606,the full size version of this doesnt fit on instagram,1,1,0,1
2607,straight on till morning manchesterphotography manchesterphotographer manchesterphotographers photocomposite fantasyart fairytail photomanipulation,1,1,0,1
2608,toby just won a board game,1,1,0,1
2609,fina has been asking for a spa day for a while now so we present to you home spa,1,1,0,1
2610,toby is also getting in on the action,1,1,0,1
2611,i dont think they will ever be this quiet again,1,1,0,1
2612,toby has realised that he cant move his face with his mask on,1,1,0,1
2613,doesnt get anymore distant than this,1,1,0,1
2614,strawberry picking,1,1,0,1
2615,possibly the biggest apple he has ever seen,1,1,0,1
2616,the three stages of laughter,1,1,0,1
2617,getting way to grown up,1,1,0,1
2618,loves a good noodle,1,1,0,1
2619,our attempt at a ginger bread house,1,1,0,1
2620,happy christmas everyone,1,1,0,1
2621,christmas 2020,1,1,0,1
2622,christmas 2020,1,1,0,1
2623,christmas 2020,1,1,0,1
2624,yum,1,1,0,1
2625,school,1,1,0,1
2626,happy birthday toby 5 today here he is demonstrating how much bigger he is now,1,1,0,1
2627,pizza making party,1,1,0,1
2628,the return of taco night is going well seraphina may need to learn to put less on that said she managed to fold it,1,1,0,1
2629,this is how toby dressed himself today,1,1,0,1
2630,chowing down on his chinese after a long day at the office,1,1,0,1
2631,toby thinks hes an absolute rock star in his denim jacket he hasnt taken it off all day i have to admit he has seemed at 20 cooler today,1,1,0,1
2632,well shes 7 now,1,1,0,1
2633,toby being a little derpy,1,1,0,1
2634,loves shopping,1,1,0,1
2635,early morning fun,1,1,0,1
2636,helping mummy wash up,1,1,0,1
2637,fun at the park,1,1,0,1
2638,going on a bear hunt,1,1,0,1
2639,in a tent in the middle of a field and she still wants to watch cinderella,1,1,0,1
2640,looking mean,1,1,0,1
2641,up to no good,1,1,0,1
2642,yeah thats toby wearing finas dress playing the guitar,1,1,0,1
2643,this handsome little fellow had a great time at his aunt trisha uncle jays wedding,1,1,0,1
2644,toby your turn to clean the floor,1,1,0,1
2645,this girl doesnt want to go to bed and is trying to distract me from that fact by asking for her photo to be taken missionaccomplished,1,1,0,1
2646,a couple of headed to work photos,1,1,0,1
2647,apparently hes giving his sister a haircut,1,1,0,1
2648,i finally used it,1,1,0,1
2649,kidsareawake,1,1,0,1
2650,this weeks photo of the week after a few weeks break a sneak peek of this years christmas shoot of the kids putting the tree up which incidentally is coming very soon,1,1,0,1
2651,this little poser,1,1,0,1
2652,yum,1,1,0,1
2653,go,1,1,0,1
2654,all ready for her school christmas party,1,1,0,1
2655,loved a bit of cous cous,1,1,0,1
2656,when the cat on the hat is in tv,1,1,0,1
2657,making gingerbread,1,1,0,1
2658,loves his mamma,1,1,0,1
2659,choosing a recipe,1,1,0,1
2660,toby selfie,1,1,0,1
2661,kept us up all night now she says shes tired grrrrrr,1,1,0,1
2662,a little insight to our morning toby being a princess and fina being generally crazy and hyper crazyfamily princesstoby,1,1,0,1
2663,mr suave going to his first christmas party without his sister fina acting all cute while having her dinner cutekids alwayswellbehaved notreally,1,1,0,1
2664,basically just eating yorkshire puddings and gravy,1,1,0,1
2665,obligatory this is our christmas dinner post,1,1,0,1
2666,happy birthday to this little two year old,1,1,0,1
2667,birthday breakfast the birthday boy will not look at the camera,1,1,0,1
2668,almost party time,1,1,0,1
2669,forgot all about this little gem from tobys birthday,1,1,0,1
2670,first ride with the trailer and toby fell asleep,1,1,0,1
2671,not very busy at this time of day,1,1,0,1
2672,loves her mermaid pony,1,1,0,1
2673,this little awesome girl just had her first swimming lesson she loved it and couldnt keep the smile off her face,1,1,0,1
2674,its his sisters birthday party today apparently this is getting ready slob unicorn,1,1,0,1
2675,getting wayyyy to big,1,1,0,1
2676,one of finas school friends bought her this amazing indoor fairy garden she loves it and cant wait for the grass to grow,1,1,0,1
2677,yarrr,1,1,0,1
2678,every night we find her asleep with her unicorn light,1,1,0,1
2679,robots,1,1,0,1
2680,not this morning,1,1,0,1
2681,obligatory shot on iphone x post,1,1,0,1
2682,loving the snow snowday princess snow showoff,1,1,0,1
2683,loves her new hat,1,1,0,1
2684,ready for holiday smiles,1,1,0,1
2685,think hes pleased with his sunnys,1,1,0,1
2686,love their new headlights,1,1,0,1
2687,morning cuties,1,1,0,1
2688,hes learning,1,1,0,1
2689,toby and his new guitar the face he is pulling us his rock face,1,1,0,1
2690,just being a model,1,1,0,1
2691,i cant tell whos winning,1,1,0,1
2692,and now we have a swimwear model,1,1,0,1
2693,the pair of them relaxing after a long day of being cute,1,1,0,1
2694,today we be pirates yaarrrrrr,1,1,0,1
2695,yum,1,1,0,1
2696,that smile,1,1,0,1
2697,today we went to a farmplay area and discovered that fina knows all about milking cows,1,1,0,1
2698,huge ice cream,1,1,0,1
2699,fina says he looks like santa claus,1,1,0,1
2700,they just won a huge tug o war,1,1,0,1
2701,not had the chance to take many photos today normal service will resume tomorrow in the mean time here is photo of tobias trying to turn a light on with a stick,1,1,0,1
2702,oh yeah and me in front of a tardis a real tardis can confirm its bigger on the inside,1,1,0,1
2703,butter wouldnt melt,1,1,0,1
2704,think fina loves her bike,1,1,0,1
2705,another from the holiday ill adding more over the coming days as i edit them,1,1,0,1
2706,also heres a couple of toby being moody shotwithhalide,1,1,0,1
2707,toby shotwithhalide,1,1,0,1
2708,two deserts fina,1,1,0,1
2709,shes not a baby anymore,1,1,0,1
2710,its just a playdoh kind of day,1,1,0,1
2711,he also really loves horses,1,1,0,1
2712,this big girl went on her first bike ride today she rode all the way to swimming swam and played for an hour and a half and then rode all the way back shes done 3 miles in total,1,1,0,1
2713,here it is everyone the first day of school photo of the year,1,1,0,1
2714,soooooooo big,1,1,0,1
2715,we went to disney and then lush he had way more fun in lush and was uber excited to buy his first bath bomb,1,1,0,1
2716,today was a treat toby to some mummy daddy time day,1,1,0,1
2717,topped off with a sneaky go on the swing before picking foo up from school,1,1,0,1
